RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED,COUNTRY
431,415,Bobby Gates,52,.40,20.95,-23.39,20.40,
432,431,Akio Sadakata,40,.40,16.04,-9.03,12.48,
433,421,Brian Stuard,50,.40,20.01,-10.19,18.80,
433,413,Tano Goya,52,.40,20.81,-24.78,14.56,
435,460,Brice Garnett,40,.40,15.96,-5.38,11.94,
436,428,Tim Petrovic,52,.40,20.73,-20.26,16.54,
437,434,Brooks Koepka,40,.40,15.93,-.11,16.04,
438,411,Stuart Appleby,52,.40,20.62,-51.08,14.18,
439,443,Mardan Mamat,52,.40,20.56,-26.86,16.85,
440,416,Bradley Dredge,52,.39,20.52,-31.06,11.92,
441,440,Matt Weibring,40,.39,15.76,-2.18,14.24,
442,446,Chinnarat Phadungsil,51,.39,20.03,-15.00,13.67,
443,418,Kenneth Ferrie,52,.39,20.41,-28.11,5.24,
444,404,Koichiro Kawano,46,.39,18.01,-20.53,0,
445,420,Briny Baird,40,.39,15.60,-20.03,4.88,
446,427,Simon Khan,46,.39,17.92,-29.69,12.75,
447,426,Gary Orr,40,.39,15.58,-12.75,7.20,
448,430,Yoshikazu Haku,49,.39,19.05,-14.81,14.37,
449,421,Himmat Rai,45,.39,17.49,-11.53,6.85,
450,437,Angelo Que,40,.39,15.53,-11.00,13.24,
451,439,Andrew Svoboda,49,.39,18.96,-13.00,20.06,
451,429,Miguel Angel Carballo,52,.39,20.12,-16.75,7.68,
453,432,Lee Janzen,47,.39,18.18,-9.67,18.88,
454,441,Morten Orum Madsen,40,.39,15.41,-2.66,16.87,
455,492,José María Olazábal,44,.38,16.91,-11.11,18.14,
456,438,Alex Aragon,40,.38,15.37,-3.62,18.99,
457,471,Daniel Chopra,52,.38,19.87,-21.82,6.60,
458,441,Bjorn Akesson,40,.38,15.19,-4.69,13.32,
458,444,Oliver Wilson,52,.38,19.75,-24.83,15.77,
460,500,Chan Yih-shin,40,.38,15.06,-12.54,6.85,
461,615,Chapchai Nirat,51,.38,19.18,-11.81,14.86,
462,445,Aaron Goldberg,44,.38,16.54,-14.27,10.86,
463,447,Duffy Waldorf,43,.37,16.09,-3.96,17.62,
464,456,Alastair Forsyth,45,.37,16.83,-13.96,13.05,
465,451,Daniel Alfredo Vancsik,52,.37,19.42,-7.29,17.40,
466,476,Jason Knutzon,46,.37,17.17,-7.61,12.19,
467,464,Yoshinobu Tsukada,41,.37,15.24,-5.04,13.16,
468,448,Andrew Marshall,40,.37,14.78,-10.40,10.26,
469,470,Jang Dong-Kyu,40,.37,14.74,-1.79,13.26,
470,454,Kevin Kisner,52,.37,19.10,-18.36,14.72,
471,519,Edward Loar,44,.37,16.14,-4.54,19.67,
472,476,Seuk-hyun Baek,41,.37,15.03,-8.97,15.44,
473,523,Seve Benson,52,.36,18.97,-7.16,18.49,
474,453,Peter Tomasulo,40,.36,14.59,-10.60,14.00,
475,452,Jamie Elson,41,.36,14.94,-20.33,13.20,
476,458,Gavin Coles,51,.36,18.53,-18.54,5.77,
477,507,Wil Besseling,41,.36,14.87,-3.50,14.68,
478,456,Woody Austin,48,.36,17.33,-15.09,14.80,
479,464,Nick Flanagan,42,.36,15.14,-7.57,14.00,
480,478,Sihwan Kim,40,.36,14.35,-.87,15.22,
481,508,Roope Kakko,40,.36,14.32,-1.30,14.29,
482,468,Paul Claxton,52,.36,18.56,-14.01,17.61,
483,458,Carlos Del Moral,52,.36,18.51,-22.32,12.80,
484,455,Alex Cejka,52,.35,18.45,-28.18,12.97,
485,535,Takashi Kanemoto,50,.35,17.69,-25.93,14.05,
486,475,Chris Riley,45,.35,15.87,-18.62,14.65,
487,472,Soren Hansen,45,.35,15.84,-26.95,10.81,
488,462,Vaughn Taylor,52,.35,18.29,-29.37,18.42,
489,491,Chehuang Tsai,40,.35,14.00,-1.72,14.00,
490,479,Michael Lorenzo-Vera,40,.35,13.97,-6.73,11.35,
491,483,Jose-Filipe Lima,40,.35,13.94,-10.37,7.95,
492,461,Hunter Haas,52,.35,18.09,-36.94,8.80,
493,473,Simon Thornton,40,.35,13.89,-13.41,4.80,
494,518,Divan van den Heever,40,.35,13.86,-7.53,11.13,
495,467,Colin Montgomerie,41,.35,14.15,-15.67,6.58,
496,501,Sushi Ishigaki,46,.34,15.81,-9.54,13.79,
497,487,Matt Jones,50,.34,17.12,-34.19,9.78,
498,484,Yui Ueda,45,.34,15.26,-10.37,9.66,
499,474,Shaun Norris,42,.34,14.24,-9.80,8.20,
500,675,Merrick Bremner,40,.34,13.56,-2.63,12.98,
501,481,S.S. Hong,40,.34,13.53,-13.24,3.60,
502,490,Richard Scott,40,.34,13.51,-4.05,12.35,
503,479,Gareth Maybin,52,.34,17.53,-33.77,16.88,
504,488,Ho Sung Choi,40,.34,13.47,-12.26,7.10,
505,656,Kaname Yokoo,48,.34,16.15,-11.09,12.49,
506,486,David Gleeson,40,.34,13.43,-12.75,1.20,
507,498,Javier Colomo,40,.34,13.42,-1.88,15.30,
508,489,Jae-bum Park,49,.34,16.42,-21.88,5.51,
509,653,Vaughn Groenewald,40,.33,13.30,-2.69,12.60,
510,496,Lee In-woo,40,.33,13.28,-2.28,14.00,
511,493,Steve Wheatcroft,51,.33,16.89,-17.29,8.08,
512,495,Brett Wetterich,49,.33,16.17,-21.10,6.41,
513,499,Skip Kendall,40,.33,13.19,-7.39,16.47,
514,494,Innchoon Hwang,40,.33,13.19,-10.68,9.48,
515,497,Jinho Choi,40,.33,13.16,-8.22,9.14,
516,506,Florian Pragant,40,.33,13.09,-10.46,5.58,
517,509,Edouard Dubois,46,.33,15.03,-15.55,5.85,
518,505,Panuphol Pittayarat,40,.33,13.03,-6.42,8.07,
519,502,César Costilla,40,.32,12.93,-8.32,7.88,
520,579,Jake Roos,40,.32,12.82,-7.21,11.97,
521,513,Norio Shinozaki,40,.32,12.81,-1.75,11.83,
522,504,Christiaan Basson,40,.32,12.78,-8.94,9.63,
522,558,Sam Saunders,40,.32,12.78,-5.04,12.11,
524,503,Ryuji Imada,52,.32,16.44,-32.02,5.95,
525,744,Oscar Fraustro,40,.32,12.60,-1.61,12.60,
526,511,Mamo Osanai,48,.31,14.97,-19.00,8.53,
527,512,Arjun Atwal,52,.31,16.18,-33.18,11.67,
528,528,Maarten Lafeber,49,.31,15.24,-10.82,13.87,
529,533,Steven Tiley,44,.31,13.64,-13.03,7.12,
530,522,Scott Gutschewski,49,.31,15.12,-13.85,13.47,
531,527,"Philip Pettitt, Jr.",40,.31,12.33,-.83,13.16,
532,515,David Oh,40,.31,12.30,-6.48,11.68,
533,525,James Nitties,48,.31,14.76,-14.95,4.62,
534,569,Ashley Hall,40,.31,12.27,-5.88,7.12,
535,514,César Monasterio,40,.31,12.23,-9.39,5.46,
536,517,Andrew Johnston,40,.31,12.20,-9.33,3.01,
537,521,Digvijay Singh,40,.30,12.19,-5.10,14.00,
538,516,Richard McEvoy,52,.30,15.78,-20.54,2.95,
539,568,Ben Martin,51,.30,15.41,-6.21,11.34,
539,529,Carlos Aguilar,40,.30,12.09,-1.53,13.62,
541,510,Michael Bradley,48,.30,14.49,-22.44,6.68,
542,523,Stephen Ames,42,.30,12.65,-20.21,9.01,
543,542,Eugene Wong,40,.30,12.00,,12.00,
543,542,Julien Brun,40,.30,12.00,,12.00,
545,596,Desvonde Botes,40,.30,11.92,-4.47,10.10,
546,520,Kim Hyung-Tae,52,.29,15.28,-23.60,2.67,
547,541,Eun Shin Park,40,.29,11.74,-3.44,10.31,
548,534,Jean Hugo,40,.29,11.68,-8.45,5.14,
549,539,Keiichiro Fukabori,40,.29,11.65,-3.78,13.33,
549,537,Rob Oppenheim,52,.29,15.15,-13.21,13.74,
551,536,Kim Sung-Yoon,40,.29,11.63,-7.84,7.19,
552,531,Jim Renner,48,.29,13.90,-7.54,9.72,
553,609,Kevin Foley,40,.29,11.55,-.83,12.38,
554,539,Niclas Fasth,52,.29,14.90,-14.67,9.37,
555,545,Joseph Bramlett,52,.29,14.86,-4.92,16.20,
555,544,Pariya Junhasavasdikul,46,.29,13.15,-23.50,5.40,
557,631,Clodomiro Carranza,40,.29,11.40,-3.37,11.91,
558,532,Martin Wiegele,40,.28,11.37,-24.23,1.66,
559,559,Ryutaro Nagano,40,.28,11.33,-.39,11.49,
560,554,Steve LeBrun,40,.28,11.30,-.86,12.16,
561,550,Tyrone Van Aswegen,52,.28,14.62,-6.17,13.63,
562,552,Aaron Townsend,40,.28,11.24,-5.10,8.73,
563,546,Will Wilcox,43,.28,12.06,-11.59,7.30,
564,561,Alvaro Velasco,49,.28,13.70,-23.64,10.68,
565,611,Ockert Strydom,40,.28,11.11,-4.15,5.24,
566,565,Arnond Vongvanij,40,.28,11.11,-1.79,12.89,
566,530,Andre Stolz,40,.28,11.11,-21.66,1.71,
568,555,Bryce Easton,40,.28,11.08,-2.25,12.10,
569,562,Matthew Griffin,40,.28,11.04,-6.16,9.60,
570,563,Paul Waring,40,.28,11.01,-8.44,10.18,
571,547,Matthew Zions,52,.28,14.30,-18.55,6.96,
572,564,Oscar Floren,49,.27,13.46,-22.71,6.59,
573,613,Richard Johnson,45,.27,12.36,-20.82,12.22,
574,598,Ulrich Van den Berg,40,.27,10.95,-5.77,9.18,
575,573,Tommy Cocha,40,.27,10.93,-.97,11.04,
576,553,José de Jesús Rodríguez,40,.27,10.92,-10.74,5.48,
577,560,Brendon Todd,52,.27,14.13,-6.47,16.37,
578,551,Markus Brier,49,.27,13.30,-20.15,6.33,
579,602,Scott Dunlap,52,.27,14.11,-4.06,12.91,
580,597,Tyrone Ferreira,52,.27,14.11,-9.33,14.94,
581,581,John Parry,52,.27,14.10,-37.31,9.39,
582,549,Benjamín Alvarado,40,.27,10.78,-14.48,3.16,
583,556,Kirk Triplett,40,.27,10.77,-16.42,3.78,
584,574,Patrick Reed,40,.27,10.72,-1.00,11.71,
585,571,Mark Calcavecchia,40,.27,10.67,-1.86,11.00,
586,567,Jyoti Randhawa,40,.27,10.67,-9.28,6.70,
587,548,Satoshi Tomiyama,42,.27,11.16,-7.90,6.60,
588,566,Guido Van Der Valk,40,.27,10.62,-7.69,3.78,
589,557,Daisuke Kataoka,47,.26,12.44,-9.26,5.64,
590,576,Jeff Gove,47,.26,12.36,-11.37,4.70,
591,572,Nathan Green,52,.26,13.61,-13.88,9.20,
591,578,Danny Denison,47,.26,12.30,-14.11,2.60,
593,580,Federico Colombo,49,.26,12.79,-14.70,4.68,
594,570,Julián Etulain,40,.26,10.44,-7.47,8.24,
595,644,Andrew Dodt,52,.26,13.51,-14.52,11.18,
596,583,Josh Broadaway,44,.26,11.40,-9.17,5.87,
597,590,Steven Alker,41,.26,10.58,-2.09,11.42,
598,585,Mark Brown,50,.26,12.89,-12.95,9.64,
599,588,Andy Sullivan,40,.26,10.23,-1.20,11.44,
600,577,Thomas Norret,41,.26,10.48,-6.57,4.21,
601,589,Lloyd Saltman,49,.25,12.47,-11.55,6.61,
602,865,Ruan de Smidt,40,.25,10.16,-.64,10.80,
603,590,Scott Parel,40,.25,10.16,-1.12,11.28,
604,631,Gi-Whan Kim,40,.25,10.15,-1.76,11.91,
605,587,Matt Hendrix,44,.25,11.16,-5.83,7.70,
606,575,Kodai Ichihara,52,.25,13.05,-13.91,8.69,
607,684,Andrés Echavarría,40,.25,10.03,-4.11,8.20,
608,604,Alexander Levy,40,.25,10.00,-.45,10.45,
609,635,Justin Harding,40,.25,10.00,-2.41,9.60,
610,582,Darren Beck,41,.25,10.23,-6.97,6.31,
611,583,Victor Riu,52,.25,12.97,-15.27,5.49,
612,603,Scott Harrington,40,.25,9.95,-.94,9.72,
613,595,Joakim Lagergren,40,.25,9.90,-2.74,10.64,
614,592,Chris Swanepoel,40,.25,9.88,-5.32,9.55,
615,594,Steven Bowditch,52,.25,12.82,-24.65,6.72,
616,646,Nelson Ledesma,40,.25,9.83,-4.16,5.68,
617,606,Callum MaCaulay,42,.25,10.31,-7.14,8.08,
618,643,Tag Ridings,52,.24,12.70,-15.01,10.31,
619,593,Brian Smock,40,.24,9.74,-10.74,8.35,
620,624,Jamie Lovemark,40,.24,9.69,-14.95,10.76,
621,607,Jun-won Park,40,.24,9.69,-2.58,8.81,
622,601,Elmer Salvador,40,.24,9.67,-5.18,8.40,
623,605,Adam Crawford,40,.24,9.57,-6.31,1.20,
624,608,Lasse Jensen,47,.23,11.01,-4.71,10.16,
625,616,Rafael Echenique,52,.23,12.14,-14.34,10.22,
626,612,Matt McQuillan,40,.23,9.31,-11.12,0,
627,599,Jamie Moul,43,.23,10.01,-15.06,0,
628,609,Joonas Granberg,40,.23,9.24,-9.67,2.72,
629,619,Klas Eriksson,40,.23,9.15,-8.11,5.44,
630,599,Sung Joon Park,42,.23,9.56,-9.54,4.23,
631,742,Hiroshi Iwata,51,.23,11.55,-13.31,7.62,
632,618,Joe Ogilvie,42,.23,9.49,-15.90,4.34,
632,622,Rich Beem,50,.23,11.29,-3.21,12.37,
634,621,Kyle Thompson,48,.22,10.78,-18.08,1.74,
635,642,Andrea Perrino,44,.22,9.88,-2.62,9.26,
636,617,Jeppe Huldahl,52,.22,11.67,-11.44,9.81,
637,634,Kazuhiko Hosokawa,40,.22,8.94,-9.08,6.40,
638,725,Maximiliano Godoy,40,.22,8.93,-3.04,4.71,
638,627,Matt Hill,40,.22,8.93,-.67,9.60,
640,629,Matt Harmon,40,.22,8.93,-1.49,10.42,
641,614,Zaw Moe,41,.22,9.15,-7.14,5.13,
642,626,Michael Letzig,49,.22,10.92,-9.54,8.54,
643,672,Nick Dougherty,51,.22,11.35,-4.66,11.78,
644,647,Hans Peter Bacher,40,.22,8.90,-.30,9.20,
645,625,Peter Lonard,52,.22,11.56,-6.60,7.65,
646,631,Thanyakorn Khrongpha,40,.22,8.84,-3.94,6.85,
646,628,Matt Bettencourt,52,.22,11.50,-27.79,12.12,
646,637,Andrew McArthur,40,.22,8.84,-3.47,6.82,
649,630,Marco Ruiz,40,.22,8.78,-6.83,7.32,
650,636,Stuart Anderson,40,.22,8.73,-5.64,3.62,
651,660,D.J. Brigman,49,.22,10.70,-10.13,9.30,
652,644,Fabián Gómez,50,.22,10.88,-13.33,9.95,
653,649,Michael Gligic,40,.22,8.70,-.60,9.30,
654,638,Todd Hamilton,44,.22,9.52,-8.17,8.00,
655,652,Aron Price,50,.22,10.81,-13.21,5.85,
656,648,Anthony Snobeck,47,.22,10.13,-9.24,4.71,
657,639,Steve Friesen,40,.22,8.60,-7.08,2.75,
658,659,Garry Houston,43,.21,9.22,-4.52,7.20,
659,641,Scott Arnold,40,.21,8.57,-7.08,6.00,
660,620,Neven Basic,46,.21,9.82,-10.06,0,
661,651,Nobuhito Sato,40,.21,8.51,-5.98,1.70,
662,649,Masafumi Kawase,40,.21,8.50,-6.34,2.64,
663,640,Rory Hie,40,.21,8.49,-7.47,6.51,
664,623,Marcus Both,47,.21,9.94,-13.95,6.00,
665,667,Charlie Ford,41,.21,8.66,-7.60,7.70,
666,654,Chiragh Kumar,40,.21,8.43,-4.56,3.37,
667,662,Agustin Domingo,40,.21,8.42,-1.54,7.74,
668,706,Puma Dominguez,40,.21,8.41,-4.13,5.22,
669,670,Matías O'Curry,40,.21,8.40,,8.40,
670,656,Steven O'Hara,52,.21,10.90,-11.23,6.70,
671,658,Wen-Tang Lin,40,.21,8.32,-10.90,4.62,
672,666,Cory Renfrew,40,.21,8.22,-.78,9.00,
673,691,Nobuhiro Masuda,47,.21,9.65,-17.50,1.39,
674,669,Knut Borsheim,40,.20,8.15,-4.18,3.99,
675,680,Jason Gore,43,.20,8.74,-10.67,8.82,
676,668,Robert Dinwiddie,52,.20,10.46,-14.84,7.82,
677,678,Hidezumi Shirakata,40,.20,7.93,-1.88,7.85,
677,671,Bronson La'Cassie,40,.20,7.94,-5.99,6.30,
679,665,Scott McCarron,40,.20,7.91,-14.49,0,
680,664,Danny Chia,44,.20,8.69,-6.07,4.56,
681,663,Tetsuya Haraguchi,49,.20,9.67,-16.77,4.47,
682,674,Craig Bowden,48,.20,9.45,-6.35,4.09,
683,727,Dean Burmester,40,.20,7.87,-1.30,9.17,
684,655,Pablo Martin Benavides,50,.19,9.74,-28.16,2.64,
684,672,Josh Geary,40,.19,7.79,-9.35,0,
686,679,Charles-Edouard Russo,45,.19,8.74,-18.49,1.62,
687,735,Cameron Beckman,51,.19,9.81,-17.52,7.71,
688,687,Thitiphun Chuayprakong,40,.19,7.69,-2.79,6.20,
689,738,James Kamte,40,.19,7.64,-3.31,7.05,
690,676,Marc Pucay,45,.19,8.58,-8.06,3.99,
691,677,Tyrone Mordt,40,.19,7.61,-8.11,0,
691,685,Andrew Parr,40,.19,7.61,-2.92,8.56,
693,682,Matthew Southgate,48,.19,9.10,-6.86,3.60,
694,681,Michael Jonzon,52,.19,9.82,-10.64,1.76,
695,689,Miguel Tabuena,40,.19,7.55,-3.05,5.22,
696,683,Andrew Tschudin,40,.19,7.53,-6.28,6.00,
697,751,Rohan Blizard,40,.19,7.53,-5.65,2.96,
698,690,Andrew Georgiou,40,.19,7.47,-3.15,6.84,
699,703,Mathias Grönberg,48,.19,8.93,-6.20,6.05,
699,698,Matteo Delpodio,41,.19,7.63,-.59,7.20,
699,695,Joe Panzeri,40,.19,7.44,-3.08,5.31,
702,688,Julien Guerrier,48,.19,8.92,-12.18,3.20,
703,694,Nicolas Meitinger,44,.19,8.15,-9.36,3.29,
704,700,Rocco Mediate,47,.18,8.62,-17.56,8.90,
705,693,Roger Sloan,40,.18,7.28,-6.60,3.24,
706,702,Hugo León,40,.18,7.19,-4.70,3.60,
707,698,Marco Dawson,49,.18,8.79,-10.05,1.27,
708,696,Andrew Tampion,40,.18,7.14,-7.43,2.34,
709,701,Tim Wilkinson,51,.18,9.07,-6.84,6.49,
710,711,Peter Wilson,40,.18,7.08,-1.36,6.00,
711,741,Scott Strange,50,.18,8.79,-12.96,3.87,
712,692,Paul Sheehan,52,.18,9.13,-17.75,0,
713,697,Garrett Willis,45,.18,7.88,-18.73,1.31,
714,713,Rafael Campos,40,.17,6.97,-1.00,7.97,
715,710,Francis McGuirk,40,.17,6.97,-.23,7.20,
716,705,Shane Bertsch,50,.17,8.70,-9.66,1.62,
717,708,Han Min-kyu,40,.17,6.93,-4.43,2.40,
718,719,Luke Goddard,40,.17,6.91,-.27,7.18,
719,722,Danie van Tonder,40,.17,6.91,-.49,7.40,
720,714,Lloyd Kennedy,42,.17,7.20,-6.67,2.88,
721,812,Bradford Vaughan,40,.17,6.83,-6.17,3.20,
722,704,Hidemasa Hoshino,47,.17,8.00,-8.42,2.25,
723,714,Ryan Cairns,40,.17,6.78,-2.20,8.00,
724,708,Craig Parry,40,.17,6.78,-6.04,0,
725,720,Chris Gane,43,.17,7.27,-9.09,3.04,
726,686,Peter Senior,40,.17,6.75,-16.52,0,
727,717,Adam Blyth,40,.17,6.75,-4.01,9.66,
728,717,David Dixon,45,.17,7.59,-11.36,4.24,
729,729,Jens Dantorp,40,.17,6.74,-1.45,7.56,
730,712,Adam Groom,40,.17,6.72,-5.91,3.57,
731,726,Garrett Sapp,40,.17,6.71,-3.33,4.16,
732,727,David Higgins,40,.17,6.68,-1.00,7.68,
733,724,Boonchu Ruangkit,40,.17,6.67,-2.43,6.30,
734,783,Louis de Jager,40,.17,6.65,-2.19,6.57,
735,730,Steven Jones,40,.17,6.65,-2.66,4.55,
736,716,Mitsuhiro Tateyama,44,.17,7.27,-13.55,2.45,
737,721,Steve Flesch,40,.16,6.59,-12.04,0,
738,707,Namchoak Tantipokakul,48,.16,7.90,-11.90,4.71,
739,792,Satoshi Kodaira,40,.16,6.58,-3.74,3.03,
740,861,Tae Hee Lee,40,.16,6.55,-2.32,5.35,
741,731,Peter Hedblom,40,.16,6.54,-8.76,7.67,
741,737,Will MacKenzie,49,.16,8.01,-8.71,5.55,
743,723,Diego Vanegas,40,.16,6.54,-5.20,3.60,
744,743,Jordi Garcia Pinto,40,.16,6.51,-.37,6.88,
745,739,Reid Edstrom,40,.16,6.51,-.68,7.19,
746,736,Andrew Roque,40,.16,6.46,-.74,7.20,
747,732,Niall Turner,40,.16,6.42,-3.52,6.82,
748,733,Seunghyuk Kim,40,.16,6.35,-4.82,1.70,
749,746,Jin Park,52,.16,8.22,-6.76,6.77,
750,739,Wen-Teh Lu,40,.16,6.28,-6.95,0,
750,836,Akinori Tani,52,.16,8.17,-8.10,2.34,
752,997,Ki Sang Lee,40,.16,6.26,-2.51,3.60,
753,734,Park Do-kyu,40,.16,6.26,-6.69,0,
754,753,Glen Day,40,.16,6.23,-1.90,6.65,
755,749,Derek Fathauer,40,.16,6.20,-.78,6.98,
756,747,Ryan Armour,51,.15,7.89,-9.19,5.39,
757,755,Stephen Dodd,40,.15,6.11,-12.29,0,
758,761,Alan McLean,40,.15,6.07,-3.02,6.00,
759,751,Rafael Romero,40,.15,6.04,-3.13,6.00,
759,754,Tom Hoge,40,.15,6.04,-3.62,4.38,
761,818,Xinjun Zhang,40,.15,6.03,-4.15,1.20,
762,745,Gareth Paddison,40,.15,6.01,-6.91,6.00,
763,748,Paulo Pinto,40,.15,6.01,-5.34,1.44,
764,767,Brad Shilton,40,.15,6.00,,6.00,
764,767,Alan Wagner,40,.15,6.00,,6.00,
764,,Sebastián Salem,40,.15,6.00,,6.00,
764,,Joo-yeop Baek,40,.15,6.00,,6.00,
764,,Oliver Goss,40,.15,6.00,,6.00,
769,756,Matthew Nixon,47,.15,7.03,-3.41,5.79,
770,759,Lucho Dodda,40,.15,5.95,-1.31,6.00,
771,762,Troy Merritt,50,.15,7.41,-7.97,4.76,
772,767,Yosuke Asaji,40,.15,5.88,-2.70,4.41,
773,849,Colin Nel,40,.15,5.87,-3.53,5.24,
774,750,Toru Suzuki,45,.15,6.57,-8.83,2.08,
775,766,Sam Hutsby,50,.15,7.29,-8.89,3.68,
776,758,Charles Warren,52,.15,7.58,-12.96,4.17,
777,759,Anthony Kang,52,.15,7.55,-14.49,3.83,
778,774,Scott Laycock,40,.14,5.79,-1.97,4.11,
779,757,Sung Lee,40,.14,5.79,-9.07,4.52,
780,819,Neil Schietekat,40,.14,5.75,-7.31,3.85,
781,802,Warren Abery,40,.14,5.74,-12.22,3.86,
782,763,Rahil Gangjee,52,.14,7.46,-7.36,8.41,
782,824,Matt Carvell,40,.14,5.73,-6.16,2.60,
784,770,Danny Sahl,40,.14,5.71,-4.89,2.64,
785,771,Hur In-hoi,40,.14,5.69,-5.16,3.80,
785,772,Will Strickler,40,.14,5.69,-2.24,4.80,
787,765,Pierre Relecom,40,.14,5.68,-5.28,0,
787,779,Chris Killmer,40,.14,5.67,-.33,6.00,
789,775,Jordan Spieth,40,.14,5.66,-1.95,5.75,
790,773,Wade Ormsby,41,.14,5.77,-5.19,5.51,
791,785,Steven Jeppesen,40,.14,5.60,-4.74,5.20,
792,778,Daniel Gaunt,52,.14,7.26,-24.63,3.74,
793,791,Andy Winings,40,.14,5.54,-.06,5.60,
794,764,Michiel Bothma,52,.14,7.19,-11.33,5.43,
795,776,Derek Lamely,52,.14,7.18,-10.44,5.52,
796,784,Cody Slover,40,.14,5.52,-3.32,4.28,
797,782,Alex Prugh,52,.14,7.15,-13.01,7.31,
798,777,Shaun Micheel,52,.14,7.08,-16.11,6.68,
798,787,Christophe Brazillier,44,.14,6.00,-4.49,3.49,
800,949,Jacques Blaauw,40,.14,5.44,-2.52,4.89,
801,790,Hunter Hamrick,40,.14,5.42,-.40,5.82,
802,780,Ryan Haller,40,.13,5.38,-6.42,1.34,
803,,Wallie Coetsee,40,.13,5.35,-2.14,2.73,
804,781,Hirohito Koizumi,40,.13,5.35,-7.27,0,
805,795,Roger Tambellini,47,.13,6.25,-7.85,1.56,
805,794,Mithun Perera,40,.13,5.33,-1.40,6.73,
807,786,Marc Turnesa,46,.13,6.08,-8.20,3.46,
808,796,Floris De Vries,45,.13,5.95,-15.14,4.36,
809,802,Adrian Otaegui,40,.13,5.27,-.97,4.74,
810,787,Niklas Lemke,40,.13,5.21,-7.20,0,
810,806,Jin-jae Byun,40,.13,5.21,-.27,5.48,
812,789,Terry Pilkadaris,40,.13,5.20,-7.43,1.34,
813,800,Peter Baker,40,.13,5.19,-.84,6.03,
814,798,Matt Haines,52,.13,6.71,-15.75,4.66,
815,809,Julio Zapata,40,.13,5.13,-7.47,5.08,
816,808,Kiyoshi Murota,40,.13,5.10,-3.05,4.27,
817,799,Kenny Perry,40,.13,5.10,-12.29,4.98,
818,801,Shigeru Nonaka,47,.13,5.99,-10.90,4.43,
818,815,Daniel Im,40,.13,5.10,-.88,5.22,
820,,Gunn Charoenkul,40,.13,5.08,,5.08,
821,797,Roland Steiner,40,.13,5.06,-5.61,1.62,
822,805,Roberto Coceres,40,.13,5.05,-2.91,1.88,
823,895,Mu Hu,40,.13,5.03,-.82,5.86,
824,811,Steve Allan,40,.13,5.03,-4.70,2.64,
825,804,Tommy Biershenk,52,.12,6.45,-8.41,1.20,
826,793,Manav Jaini,40,.12,4.93,-8.96,1.68,
827,810,Kent Jones,48,.12,5.92,-11.11,3.04,
828,813,Martin Rominger,40,.12,4.92,-3.16,4.52,
829,821,Trey Denton,40,.12,4.89,-2.79,4.23,
830,825,Jason Allred,40,.12,4.87,-1.10,5.34,
831,814,Michael Long,40,.12,4.82,-3.99,3.76,
831,815,Taigen Tsumagari,43,.12,5.18,-6.50,0,
833,827,Kevin Johnson,40,.12,4.81,-.85,5.60,
834,829,Fernando Mechereffe,40,.12,4.81,-.24,5.05,
835,822,Reinier Saxton,40,.12,4.80,-1.21,6.02,
836,806,JG Claassen,40,.12,4.79,-7.05,2.10,
837,827,Michael Allen,40,.12,4.72,-9.17,5.16,
838,908,Grant Muller,40,.12,4.72,-2.76,3.27,
838,820,Brent McCullough,40,.12,4.72,-4.07,0,
838,829,Scott Langley,40,.12,4.72,-2.84,5.46,
841,835,Makoto Inoue,40,.12,4.71,-6.06,5.40,
841,817,Matt Davidson,40,.12,4.71,-11.00,0,
843,826,Benn Barham,40,.12,4.65,-5.15,2.73,
843,843,Anton Haig,40,.12,4.65,-2.28,4.90,
845,823,Peter Karmis,52,.12,6.00,-15.18,2.50,
845,838,Kalle Samooja,40,.12,4.62,-1.42,4.86,
847,834,James Heath,40,.12,4.61,-2.77,2.70,
848,846,Christopher DeForest,40,.11,4.59,,4.59,
849,833,Bubba Dickerson,49,.11,5.59,-7.00,2.98,
850,,Theunis Spangenberg,40,.11,4.56,-7.91,2.73,
850,837,Lyle Rowe,40,.11,4.56,-2.65,4.31,
852,846,Maochang Sung,40,.11,4.55,-1.19,3.92,
853,831,Matthew Millar,40,.11,4.54,-4.59,0,
854,842,Andrew Martin,40,.11,4.53,-2.01,6.00,
855,832,Francois DeLamontagne,40,.11,4.51,-9.03,0,
856,844,James Sacheck,51,.11,5.70,-2.98,3.39,
857,857,Tran Le Duynhat,40,.11,4.39,,4.39,
858,839,Josh Cunliffe,40,.11,4.36,-6.61,2.58,
859,852,Panawat Muenlek,40,.11,4.30,-1.72,2.45,
860,845,Barry Lane,40,.11,4.30,-5.92,0,
860,850,T.C. Wang,40,.11,4.29,-3.19,1.30,
862,851,Vince Covello,40,.11,4.26,-2.57,3.60,
863,856,Andy Pope,40,.11,4.25,-.37,4.62,
864,855,Bernard Ritthammer,46,.11,4.87,-4.84,1.56,
865,869,Dohoon Kim,40,.11,4.22,-1.74,3.60,
866,862,Patrick Sheehan,48,.11,5.06,-4.65,5.57,
866,853,Hyun Bin Park,40,.11,4.22,-3.28,3.22,
868,863,Rasmus Hjelm Nielsen,40,.11,4.21,-.95,3.78,
869,,PH McIntyre,40,.11,4.20,,4.20,
